video,frame_t,dt,class_id,area_t,remain_ratio,type
141_pdbnHgo554Q,95,2,13,5550,0.0000,vanish
141_pdbnHgo554Q,95,1,76,621,0.0000,vanish
141_pdbnHgo554Q,96,1,13,2924,0.0000,vanish
141_pdbnHgo554Q,96,1,76,1007,0.0000,vanish
141_pdbnHgo554Q,97,4,76,4157,0.0000,vanish
141_pdbnHgo554Q,98,5,76,6369,0.0000,vanish
141_pdbnHgo554Q,99,5,76,12547,0.0464,vanish
141_pdbnHgo554Q,99,5,106,19885,0.0586,vanish
141_pdbnHgo554Q,100,5,76,18390,0.2290,shrink
141_pdbnHgo554Q,100,2,76,1751,0.0000,vanish
141_pdbnHgo554Q,100,5,106,16290,0.1739,shrink
141_pdbnHgo554Q,101,5,106,10953,0.1237,shrink
141_pdbnHgo554Q,102,5,106,7782,0.0000,vanish
141_pdbnHgo554Q,103,4,106,6017,0.0000,vanish
141_pdbnHgo554Q,104,3,106,4200,0.0000,vanish
141_pdbnHgo554Q,105,2,106,3797,0.0000,vanish
141_pdbnHgo554Q,106,1,106,1410,0.0000,vanish
141_pdbnHgo554Q,112,5,106,33706,0.0244,vanish
141_pdbnHgo554Q,113,5,106,32608,0.0277,vanish
141_pdbnHgo554Q,114,5,106,31529,0.0133,vanish
141_pdbnHgo554Q,115,5,106,30511,0.0000,vanish
141_pdbnHgo554Q,116,5,106,27736,0.0000,vanish
141_pdbnHgo554Q,117,5,106,23151,0.0284,vanish
141_pdbnHgo554Q,118,5,106,20126,0.0566,vanish
141_pdbnHgo554Q,119,5,106,17866,0.0272,vanish
141_pdbnHgo554Q,120,5,13,26595,0.0948,vanish
141_pdbnHgo554Q,120,5,106,14263,0.0008,vanish
141_pdbnHgo554Q,121,5,13,27463,0.0100,vanish
141_pdbnHgo554Q,121,5,106,15234,0.0009,vanish
141_pdbnHgo554Q,122,5,13,30486,0.0518,vanish
141_pdbnHgo554Q,122,5,106,13675,0.0019,vanish
141_pdbnHgo554Q,123,5,13,31348,0.1730,shrink
141_pdbnHgo554Q,123,5,106,10396,0.0000,vanish
141_pdbnHgo554Q,124,1,76,452,0.0022,vanish
141_pdbnHgo554Q,124,4,106,6435,0.0000,vanish
141_pdbnHgo554Q,125,3,106,2588,0.0000,vanish
141_pdbnHgo554Q,126,5,76,19458,0.1539,shrink
141_pdbnHgo554Q,126,4,76,3998,0.0000,vanish
141_pdbnHgo554Q,126,2,106,853,0.0000,vanish
141_pdbnHgo554Q,127,5,76,16290,0.0934,vanish
141_pdbnHgo554Q,127,3,76,2719,0.0000,vanish
141_pdbnHgo554Q,128,4,76,9593,0.1586,shrink
141_pdbnHgo554Q,128,2,76,521,0.0000,vanish
141_pdbnHgo554Q,129,5,76,5840,0.1565,shrink
141_pdbnHgo554Q,129,1,76,387,0.0000,vanish
141_pdbnHgo554Q,130,5,9,203808,0.0000,vanish
141_pdbnHgo554Q,130,5,76,4251,0.2068,shrink
141_pdbnHgo554Q,131,4,9,182224,0.0000,vanish
141_pdbnHgo554Q,131,1,76,381,0.0000,vanish
141_pdbnHgo554Q,131,1,76,1052,0.0000,vanish
141_pdbnHgo554Q,132,3,9,139838,0.0000,vanish
141_pdbnHgo554Q,133,2,9,109421,0.0000,vanish
141_pdbnHgo554Q,134,1,9,55622,0.0000,vanish
143_4VYUTM1pQBc,0,1,1,79162,0.1361,shrink
143_4VYUTM1pQBc,0,1,1,24315,0.0000,vanish
143_4VYUTM1pQBc,0,1,1,5878,0.0000,vanish
143_4VYUTM1pQBc,0,1,14,9455,0.0000,vanish
143_4VYUTM1pQBc,0,1,14,6988,0.0000,vanish
143_4VYUTM1pQBc,0,1,90,9322,0.0004,vanish
143_4VYUTM1pQBc,0,5,90,15247,0.0018,vanish
143_4VYUTM1pQBc,0,5,107,31527,0.2246,shrink
143_4VYUTM1pQBc,0,1,119,2298,0.0000,vanish
143_4VYUTM1pQBc,0,1,119,22448,0.0000,vanish
143_4VYUTM1pQBc,1,5,14,942,0.1454,shrink
143_4VYUTM1pQBc,19,5,1,1382,0.0014,vanish
143_4VYUTM1pQBc,20,5,1,1230,0.0000,vanish
143_4VYUTM1pQBc,21,4,1,1071,0.0000,vanish
143_4VYUTM1pQBc,22,3,1,953,0.0000,vanish
143_4VYUTM1pQBc,22,5,85,2569,0.1970,shrink
143_4VYUTM1pQBc,22,5,115,3642,0.2435,shrink
143_4VYUTM1pQBc,23,2,1,596,0.0000,vanish
143_4VYUTM1pQBc,23,5,85,2691,0.2248,shrink
143_4VYUTM1pQBc,26,5,119,2956,0.0890,vanish
143_4VYUTM1pQBc,27,5,90,2330,0.0876,vanish
143_4VYUTM1pQBc,27,5,115,3498,0.2387,shrink
143_4VYUTM1pQBc,27,5,115,4736,0.1043,shrink
143_4VYUTM1pQBc,27,5,119,2678,0.0000,vanish
143_4VYUTM1pQBc,28,3,1,653,0.0000,vanish
143_4VYUTM1pQBc,28,5,1,2631,0.1178,shrink
143_4VYUTM1pQBc,28,5,85,2380,0.0769,vanish
143_4VYUTM1pQBc,28,5,90,2353,0.0000,vanish
143_4VYUTM1pQBc,28,5,115,3358,0.1751,shrink
143_4VYUTM1pQBc,28,5,115,4748,0.0000,vanish
143_4VYUTM1pQBc,28,5,116,9462,0.2436,shrink
143_4VYUTM1pQBc,28,5,119,2630,0.0000,vanish
143_4VYUTM1pQBc,29,2,1,736,0.0000,vanish
143_4VYUTM1pQBc,29,5,1,2575,0.0555,vanish
143_4VYUTM1pQBc,29,5,1,3434,0.2108,shrink
143_4VYUTM1pQBc,29,5,77,9184,0.2498,shrink
143_4VYUTM1pQBc,29,5,85,2153,0.0158,vanish
143_4VYUTM1pQBc,29,4,90,2409,0.0000,vanish
143_4VYUTM1pQBc,29,5,115,3145,0.1746,shrink
143_4VYUTM1pQBc,29,4,115,4357,0.0000,vanish
143_4VYUTM1pQBc,29,5,116,9485,0.0734,vanish
143_4VYUTM1pQBc,29,4,119,2686,0.0000,vanish
143_4VYUTM1pQBc,30,1,1,663,0.0000,vanish
143_4VYUTM1pQBc,30,5,1,905,0.0144,vanish
143_4VYUTM1pQBc,30,5,1,2406,0.0237,vanish
143_4VYUTM1pQBc,30,5,1,2727,0.0458,vanish
143_4VYUTM1pQBc,30,5,77,8353,0.2405,shrink
143_4VYUTM1pQBc,30,3,90,2496,0.0000,vanish
143_4VYUTM1pQBc,30,4,115,3019,0.2170,shrink
143_4VYUTM1pQBc,30,3,115,4468,0.0000,vanish
143_4VYUTM1pQBc,30,5,116,8985,0.0010,vanish
143_4VYUTM1pQBc,30,4,119,2875,0.0000,vanish
143_4VYUTM1pQBc,31,2,1,836,0.0000,vanish
143_4VYUTM1pQBc,31,5,1,2159,0.0000,vanish
143_4VYUTM1pQBc,31,5,1,2876,0.0257,vanish
143_4VYUTM1pQBc,31,5,77,7312,0.2352,shrink
143_4VYUTM1pQBc,31,4,85,1845,0.0000,vanish
143_4VYUTM1pQBc,31,2,90,432,0.0000,vanish
143_4VYUTM1pQBc,31,5,102,18706,0.1732,shrink
143_4VYUTM1pQBc,31,5,115,2861,0.2013,shrink
143_4VYUTM1pQBc,31,2,115,2190,0.0000,vanish
143_4VYUTM1pQBc,31,5,116,8395,0.0530,vanish
143_4VYUTM1pQBc,31,3,119,3051,0.0000,vanish
143_4VYUTM1pQBc,32,3,1,659,0.0000,vanish
143_4VYUTM1pQBc,32,4,1,1845,0.0000,vanish
143_4VYUTM1pQBc,32,4,1,2200,0.0200,vanish
143_4VYUTM1pQBc,32,5,77,6024,0.2261,shrink
143_4VYUTM1pQBc,32,3,85,1441,0.0000,vanish
143_4VYUTM1pQBc,32,5,102,16457,0.0972,vanish
143_4VYUTM1pQBc,32,5,115,2422,0.1495,shrink
143_4VYUTM1pQBc,32,1,115,494,0.0000,vanish
143_4VYUTM1pQBc,32,5,116,7062,0.1880,shrink
143_4VYUTM1pQBc,32,3,119,3365,0.0000,vanish
143_4VYUTM1pQBc,33,3,1,483,0.0000,vanish
143_4VYUTM1pQBc,33,3,1,1226,0.0000,vanish
143_4VYUTM1pQBc,33,3,1,1945,0.0432,vanish
143_4VYUTM1pQBc,33,2,85,807,0.0000,vanish
143_4VYUTM1pQBc,33,5,102,12662,0.0723,vanish
143_4VYUTM1pQBc,33,5,115,1887,0.1002,shrink
143_4VYUTM1pQBc,33,4,119,3433,0.0000,vanish
143_4VYUTM1pQBc,34,2,1,717,0.0000,vanish
143_4VYUTM1pQBc,34,5,1,1171,0.1102,shrink
143_4VYUTM1pQBc,34,4,102,9536,0.0960,vanish
143_4VYUTM1pQBc,34,5,115,1580,0.0677,vanish
143_4VYUTM1pQBc,34,5,119,3590,0.0003,vanish
143_4VYUTM1pQBc,35,3,102,6352,0.1440,shrink
143_4VYUTM1pQBc,35,4,119,3596,0.2189,shrink
143_4VYUTM1pQBc,38,5,14,11023,0.2277,shrink
143_4VYUTM1pQBc,39,5,119,2950,0.0247,vanish
143_4VYUTM1pQBc,40,5,107,3327,0.2311,shrink
143_4VYUTM1pQBc,40,5,119,3630,0.0014,vanish
143_4VYUTM1pQBc,41,5,14,16636,0.1565,shrink
143_4VYUTM1pQBc,41,5,107,3961,0.0429,vanish
143_4VYUTM1pQBc,41,4,119,3922,0.1191,shrink
143_4VYUTM1pQBc,42,4,14,15832,0.2077,shrink
143_4VYUTM1pQBc,42,5,107,4544,0.0000,vanish
143_4VYUTM1pQBc,43,4,107,4551,0.0000,vanish
143_4VYUTM1pQBc,44,4,1,433,0.0000,vanish
143_4VYUTM1pQBc,44,3,107,4095,0.0000,vanish
143_4VYUTM1pQBc,45,4,1,644,0.0000,vanish
143_4VYUTM1pQBc,45,5,1,30952,0.1491,shrink
143_4VYUTM1pQBc,45,1,14,453,0.0000,vanish
143_4VYUTM1pQBc,45,2,107,2839,0.0000,vanish
143_4VYUTM1pQBc,46,3,1,543,0.0792,vanish
143_4VYUTM1pQBc,46,5,1,28360,0.1525,shrink
143_4VYUTM1pQBc,46,1,107,1427,0.0000,vanish
143_4VYUTM1pQBc,47,5,1,20865,0.2498,shrink
143_4VYUTM1pQBc,49,2,1,1791,0.0000,vanish
143_4VYUTM1pQBc,50,1,1,505,0.0000,vanish
143_4VYUTM1pQBc,59,5,107,7064,0.1737,shrink
143_4VYUTM1pQBc,60,2,1,880,0.0000,vanish
143_4VYUTM1pQBc,60,5,107,6364,0.0396,vanish
143_4VYUTM1pQBc,61,1,1,327,0.0000,vanish
143_4VYUTM1pQBc,61,5,107,4977,0.0000,vanish
143_4VYUTM1pQBc,62,4,107,3965,0.0000,vanish
143_4VYUTM1pQBc,63,1,1,453,0.0000,vanish
143_4VYUTM1pQBc,63,3,107,2940,0.0000,vanish
143_4VYUTM1pQBc,64,2,107,1731,0.0000,vanish
143_4VYUTM1pQBc,65,1,107,452,0.0000,vanish
143_4VYUTM1pQBc,70,5,1,843,0.0771,vanish
143_4VYUTM1pQBc,71,5,1,1950,0.0979,vanish
143_4VYUTM1pQBc,71,5,1,812,0.0000,vanish
143_4VYUTM1pQBc,72,5,1,1918,0.0000,vanish
143_4VYUTM1pQBc,72,4,1,774,0.0000,vanish
143_4VYUTM1pQBc,73,4,1,1653,0.0000,vanish
143_4VYUTM1pQBc,73,3,1,791,0.0000,vanish
143_4VYUTM1pQBc,73,5,85,2382,0.2443,shrink
143_4VYUTM1pQBc,73,5,115,3164,0.2427,shrink
143_4VYUTM1pQBc,74,3,1,1252,0.0000,vanish
143_4VYUTM1pQBc,74,3,1,841,0.0000,vanish
143_4VYUTM1pQBc,75,2,1,858,0.0000,vanish
143_4VYUTM1pQBc,76,3,1,866,0.0000,vanish
143_4VYUTM1pQBc,77,5,1,913,0.0197,vanish
151_BNFMbfOYTKg,0,1,1,1327,0.0000,vanish
151_BNFMbfOYTKg,30,1,1,415,0.0000,vanish
236_Vz8BNPz1YBk,0,5,69,820,0.2012,shrink
236_Vz8BNPz1YBk,12,5,69,844,0.1979,shrink
236_Vz8BNPz1YBk,13,1,67,1143,0.0000,vanish
236_Vz8BNPz1YBk,13,5,69,882,0.0431,vanish
236_Vz8BNPz1YBk,14,5,69,801,0.0000,vanish
236_Vz8BNPz1YBk,14,5,69,3213,0.1239,shrink
236_Vz8BNPz1YBk,15,4,69,927,0.0043,vanish
236_Vz8BNPz1YBk,16,1,40,881,0.0000,vanish
236_Vz8BNPz1YBk,16,5,69,687,0.0000,vanish
236_Vz8BNPz1YBk,17,4,69,653,0.0291,vanish
236_Vz8BNPz1YBk,18,3,69,644,0.2205,shrink
236_Vz8BNPz1YBk,21,5,69,2413,0.0000,vanish
236_Vz8BNPz1YBk,24,4,69,864,0.1910,shrink
236_Vz8BNPz1YBk,24,4,69,3873,0.0000,vanish
236_Vz8BNPz1YBk,25,4,69,1102,0.1624,shrink
236_Vz8BNPz1YBk,25,4,69,4350,0.0000,vanish
236_Vz8BNPz1YBk,26,4,69,5259,0.1470,shrink
236_Vz8BNPz1YBk,27,3,69,2587,0.0000,vanish
236_Vz8BNPz1YBk,28,2,69,510,0.1098,shrink
23_XmN5TD3AjMY,1,1,29,448,0.0000,vanish
23_XmN5TD3AjMY,7,5,67,24344,0.2034,shrink
23_XmN5TD3AjMY,8,5,67,22665,0.0326,vanish
23_XmN5TD3AjMY,9,5,67,15047,0.0000,vanish
23_XmN5TD3AjMY,10,4,67,11748,0.0000,vanish
23_XmN5TD3AjMY,11,3,67,8162,0.0000,vanish
23_XmN5TD3AjMY,12,2,67,4844,0.0000,vanish
23_XmN5TD3AjMY,13,5,29,2965,0.2293,shrink
23_XmN5TD3AjMY,13,2,61,2702,0.0000,vanish
23_XmN5TD3AjMY,13,1,67,557,0.0000,vanish
23_XmN5TD3AjMY,14,5,29,2456,0.1128,shrink
23_XmN5TD3AjMY,14,1,61,2776,0.0000,vanish
23_XmN5TD3AjMY,15,5,29,2259,0.0000,vanish
23_XmN5TD3AjMY,15,5,41,25935,0.1064,shrink
23_XmN5TD3AjMY,16,4,29,1404,0.0000,vanish
23_XmN5TD3AjMY,16,5,41,23581,0.0635,vanish
23_XmN5TD3AjMY,17,3,29,964,0.0000,vanish
23_XmN5TD3AjMY,17,5,41,20804,0.0000,vanish
23_XmN5TD3AjMY,18,2,29,680,0.0000,vanish
23_XmN5TD3AjMY,18,4,41,14935,0.0000,vanish
23_XmN5TD3AjMY,19,3,41,15004,0.0000,vanish
23_XmN5TD3AjMY,20,2,41,3280,0.0000,vanish
23_XmN5TD3AjMY,21,1,41,401,0.0000,vanish
23_XmN5TD3AjMY,21,1,41,1711,0.0000,vanish
23_XmN5TD3AjMY,22,2,13,3105,0.0000,vanish
23_XmN5TD3AjMY,23,1,13,3249,0.0000,vanish
23_XmN5TD3AjMY,23,1,41,599,0.0000,vanish
23_XmN5TD3AjMY,24,1,13,653,0.0000,vanish
23_XmN5TD3AjMY,24,2,22,2036,0.0530,vanish
23_XmN5TD3AjMY,25,4,13,5332,0.0000,vanish
23_XmN5TD3AjMY,25,1,22,1088,0.0000,vanish
23_XmN5TD3AjMY,26,4,13,4721,0.0000,vanish
23_XmN5TD3AjMY,27,1,13,2296,0.0000,vanish
23_XmN5TD3AjMY,27,3,13,1510,0.0000,vanish
23_XmN5TD3AjMY,28,1,13,1148,0.0000,vanish
23_XmN5TD3AjMY,28,2,13,1011,0.0000,vanish
23_XmN5TD3AjMY,29,1,13,833,0.0000,vanish
23_XmN5TD3AjMY,29,5,25,4644,0.1604,shrink
23_XmN5TD3AjMY,30,4,22,1149,0.0000,vanish
23_XmN5TD3AjMY,30,5,25,3605,0.0619,vanish
23_XmN5TD3AjMY,31,3,22,621,0.0000,vanish
23_XmN5TD3AjMY,31,5,25,3052,0.0000,vanish
23_XmN5TD3AjMY,32,2,22,447,0.0000,vanish
23_XmN5TD3AjMY,32,4,25,2284,0.0000,vanish
23_XmN5TD3AjMY,33,1,22,440,0.0000,vanish
23_XmN5TD3AjMY,33,3,25,1550,0.0000,vanish
23_XmN5TD3AjMY,33,5,25,3196,0.1859,shrink
23_XmN5TD3AjMY,34,5,1,35362,0.1553,shrink
23_XmN5TD3AjMY,34,2,25,773,0.0000,vanish
23_XmN5TD3AjMY,34,5,25,2633,0.1033,shrink
23_XmN5TD3AjMY,35,5,1,30263,0.0688,vanish
23_XmN5TD3AjMY,35,5,25,2079,0.0000,vanish
23_XmN5TD3AjMY,36,5,1,24818,0.0372,vanish
23_XmN5TD3AjMY,36,4,25,1614,0.0000,vanish
23_XmN5TD3AjMY,37,5,1,19085,0.0257,vanish
23_XmN5TD3AjMY,37,3,25,1044,0.0000,vanish
23_XmN5TD3AjMY,38,5,1,11174,0.0040,vanish
23_XmN5TD3AjMY,38,2,25,594,0.0000,vanish
23_XmN5TD3AjMY,39,4,1,5723,0.0079,vanish
23_XmN5TD3AjMY,40,5,1,2098,0.0000,vanish
23_XmN5TD3AjMY,40,5,49,29896,0.1239,shrink
23_XmN5TD3AjMY,41,2,1,824,0.0000,vanish
23_XmN5TD3AjMY,41,5,49,25647,0.0000,vanish
23_XmN5TD3AjMY,42,2,22,2493,0.0000,vanish
23_XmN5TD3AjMY,42,4,49,19765,0.0000,vanish
23_XmN5TD3AjMY,43,1,22,527,0.0000,vanish
23_XmN5TD3AjMY,43,3,29,2078,0.0000,vanish
23_XmN5TD3AjMY,43,3,49,13895,0.0000,vanish
23_XmN5TD3AjMY,44,1,1,2246,0.0000,vanish
23_XmN5TD3AjMY,44,2,29,1245,0.0000,vanish
23_XmN5TD3AjMY,44,2,49,8847,0.0000,vanish
23_XmN5TD3AjMY,45,2,29,1228,0.0000,vanish
23_XmN5TD3AjMY,45,1,49,3902,0.0000,vanish
23_XmN5TD3AjMY,46,5,41,27391,0.2237,shrink
23_XmN5TD3AjMY,47,5,41,24859,0.0738,vanish
23_XmN5TD3AjMY,48,5,41,22615,0.0076,vanish
23_XmN5TD3AjMY,49,5,41,17588,0.0000,vanish
23_XmN5TD3AjMY,50,4,41,14020,0.0000,vanish
23_XmN5TD3AjMY,51,3,41,9669,0.0000,vanish
23_XmN5TD3AjMY,52,2,41,4339,0.0000,vanish
23_XmN5TD3AjMY,53,2,29,1952,0.0000,vanish
23_XmN5TD3AjMY,53,1,41,1186,0.0000,vanish
23_XmN5TD3AjMY,54,1,29,986,0.0000,vanish
23_XmN5TD3AjMY,55,3,29,2113,0.0000,vanish
23_XmN5TD3AjMY,56,2,29,810,0.0000,vanish
23_XmN5TD3AjMY,60,1,67,1330,0.0000,vanish
23_XmN5TD3AjMY,63,5,67,12017,0.1352,shrink
23_XmN5TD3AjMY,64,1,13,1264,0.0000,vanish
23_XmN5TD3AjMY,64,5,29,11903,0.0115,vanish
23_XmN5TD3AjMY,64,5,67,12284,0.0301,vanish
23_XmN5TD3AjMY,65,1,13,1054,0.0000,vanish
23_XmN5TD3AjMY,65,4,29,7191,0.0000,vanish
23_XmN5TD3AjMY,65,5,29,4621,0.0000,vanish
23_XmN5TD3AjMY,65,5,67,9801,0.0020,vanish
23_XmN5TD3AjMY,66,1,13,797,0.0000,vanish
23_XmN5TD3AjMY,66,3,29,2946,0.0000,vanish
23_XmN5TD3AjMY,66,4,29,4045,0.0000,vanish
23_XmN5TD3AjMY,66,5,67,9265,0.0000,vanish
23_XmN5TD3AjMY,67,3,29,4465,0.0000,vanish
23_XmN5TD3AjMY,67,4,67,6877,0.0000,vanish
23_XmN5TD3AjMY,68,1,29,504,0.0000,vanish
23_XmN5TD3AjMY,68,3,67,4517,0.0000,vanish
23_XmN5TD3AjMY,69,2,67,2937,0.0000,vanish
23_XmN5TD3AjMY,70,2,29,965,0.0000,vanish
23_XmN5TD3AjMY,70,1,67,1527,0.0000,vanish
23_XmN5TD3AjMY,73,5,29,16015,0.0919,vanish
23_XmN5TD3AjMY,74,5,29,12037,0.0331,vanish
23_XmN5TD3AjMY,75,5,29,9484,0.0000,vanish
23_XmN5TD3AjMY,76,4,29,6030,0.0000,vanish
23_XmN5TD3AjMY,77,3,29,3355,0.0000,vanish
23_XmN5TD3AjMY,78,2,29,1472,0.0000,vanish
23_XmN5TD3AjMY,79,1,29,399,0.0000,vanish
23_XmN5TD3AjMY,80,5,41,35432,0.2365,shrink
23_XmN5TD3AjMY,81,5,41,28251,0.1817,shrink
23_XmN5TD3AjMY,82,5,41,20969,0.1107,shrink
23_XmN5TD3AjMY,83,5,41,16218,0.0287,vanish
23_XmN5TD3AjMY,84,5,41,11993,0.0000,vanish
23_XmN5TD3AjMY,85,4,41,8379,0.0000,vanish
23_XmN5TD3AjMY,86,3,41,5132,0.0000,vanish
23_XmN5TD3AjMY,87,2,41,2322,0.0000,vanish
23_XmN5TD3AjMY,88,1,41,466,0.0000,vanish
23_XmN5TD3AjMY,93,2,67,3047,0.0000,vanish
23_XmN5TD3AjMY,94,1,67,719,0.0000,vanish
23_XmN5TD3AjMY,99,3,1,19809,0.2319,shrink
23_XmN5TD3AjMY,99,5,41,23586,0.1988,shrink
23_XmN5TD3AjMY,100,4,1,10611,0.1392,shrink
23_XmN5TD3AjMY,100,5,41,21074,0.0594,vanish
23_XmN5TD3AjMY,101,2,1,2450,0.0702,vanish
23_XmN5TD3AjMY,101,5,41,18034,0.0000,vanish
23_XmN5TD3AjMY,102,3,1,7749,0.1012,shrink
23_XmN5TD3AjMY,102,4,41,14542,0.0000,vanish
23_XmN5TD3AjMY,102,5,49,30636,0.0000,vanish
23_XmN5TD3AjMY,103,3,41,10993,0.0000,vanish
23_XmN5TD3AjMY,103,4,49,25355,0.0000,vanish
23_XmN5TD3AjMY,104,2,41,6593,0.0000,vanish
23_XmN5TD3AjMY,104,3,49,17895,0.0000,vanish
23_XmN5TD3AjMY,105,1,13,2921,0.0000,vanish
23_XmN5TD3AjMY,105,1,41,2451,0.0000,vanish
23_XmN5TD3AjMY,105,2,49,9674,0.0000,vanish
23_XmN5TD3AjMY,106,1,13,1134,0.0000,vanish
23_XmN5TD3AjMY,107,5,1,24457,0.2291,shrink
23_XmN5TD3AjMY,108,5,1,21643,0.0070,vanish
23_XmN5TD3AjMY,108,2,22,3485,0.0000,vanish
23_XmN5TD3AjMY,108,5,67,89539,0.1747,shrink
23_XmN5TD3AjMY,109,5,1,15872,0.0000,vanish
23_XmN5TD3AjMY,109,5,1,20394,0.0106,vanish
23_XmN5TD3AjMY,109,5,67,81630,0.0003,vanish
23_XmN5TD3AjMY,110,4,1,5772,0.0000,vanish
23_XmN5TD3AjMY,110,5,1,19121,0.0076,vanish
23_XmN5TD3AjMY,110,5,67,70678,0.0000,vanish
23_XmN5TD3AjMY,111,3,1,13796,0.0000,vanish
23_XmN5TD3AjMY,111,5,1,18795,0.0030,vanish
23_XmN5TD3AjMY,111,4,67,50430,0.0000,vanish
23_XmN5TD3AjMY,111,5,69,3518,0.2172,shrink
23_XmN5TD3AjMY,112,2,1,9970,0.0000,vanish
23_XmN5TD3AjMY,112,4,1,16906,0.0033,vanish
23_XmN5TD3AjMY,112,3,67,30311,0.0000,vanish
23_XmN5TD3AjMY,113,5,1,14824,0.0028,vanish
23_XmN5TD3AjMY,113,2,67,15640,0.0000,vanish
23_XmN5TD3AjMY,113,5,69,2953,0.1317,shrink
23_XmN5TD3AjMY,114,5,69,30717,0.1531,shrink
23_XmN5TD3AjMY,115,5,22,34307,0.2479,shrink
23_XmN5TD3AjMY,115,5,69,2643,0.0000,vanish
23_XmN5TD3AjMY,115,5,69,27272,0.0000,vanish
23_XmN5TD3AjMY,116,5,22,30284,0.0880,vanish
23_XmN5TD3AjMY,116,4,69,2991,0.0000,vanish
23_XmN5TD3AjMY,116,4,69,23350,0.0000,vanish
23_XmN5TD3AjMY,117,5,22,26723,0.0640,vanish
23_XmN5TD3AjMY,117,3,69,2889,0.0000,vanish
23_XmN5TD3AjMY,117,3,69,17903,0.0000,vanish
23_XmN5TD3AjMY,118,5,19,10146,0.0000,vanish
23_XmN5TD3AjMY,118,4,22,21917,0.0660,vanish
23_XmN5TD3AjMY,118,2,69,1667,0.0000,vanish
23_XmN5TD3AjMY,118,2,69,12295,0.0000,vanish
23_XmN5TD3AjMY,119,1,19,5426,0.0000,vanish
23_XmN5TD3AjMY,119,3,22,13970,0.0000,vanish
23_XmN5TD3AjMY,119,1,69,714,0.0000,vanish
23_XmN5TD3AjMY,119,1,69,4804,0.0000,vanish
23_XmN5TD3AjMY,120,2,22,8152,0.0000,vanish
23_XmN5TD3AjMY,121,1,22,1644,0.0000,vanish
23_XmN5TD3AjMY,121,5,41,22522,0.2397,shrink
23_XmN5TD3AjMY,122,5,41,19993,0.2396,shrink
23_XmN5TD3AjMY,122,4,69,7080,0.0000,vanish
23_XmN5TD3AjMY,123,5,41,17234,0.1677,shrink
23_XmN5TD3AjMY,123,3,69,5520,0.0000,vanish
23_XmN5TD3AjMY,124,1,22,916,0.0469,vanish
23_XmN5TD3AjMY,124,5,41,13643,0.0855,vanish
23_XmN5TD3AjMY,124,2,69,3853,0.0000,vanish
23_XmN5TD3AjMY,125,5,41,14164,0.0000,vanish
23_XmN5TD3AjMY,125,1,69,1341,0.0000,vanish
23_XmN5TD3AjMY,126,4,41,10455,0.0000,vanish
23_XmN5TD3AjMY,126,5,49,88358,0.1515,shrink
23_XmN5TD3AjMY,127,3,41,9788,0.0000,vanish
23_XmN5TD3AjMY,127,5,49,73682,0.0203,vanish
23_XmN5TD3AjMY,128,2,41,5633,0.0000,vanish
23_XmN5TD3AjMY,128,5,41,8439,0.0114,vanish
23_XmN5TD3AjMY,128,5,49,57335,0.0000,vanish
23_XmN5TD3AjMY,129,1,41,3335,0.0000,vanish
23_XmN5TD3AjMY,129,5,41,6285,0.0000,vanish
23_XmN5TD3AjMY,129,4,49,40349,0.0000,vanish
23_XmN5TD3AjMY,130,4,41,5045,0.0000,vanish
23_XmN5TD3AjMY,130,3,49,25923,0.0000,vanish
23_XmN5TD3AjMY,131,3,41,4111,0.0000,vanish
23_XmN5TD3AjMY,131,2,49,13435,0.0000,vanish
23_XmN5TD3AjMY,131,4,69,2176,0.1549,shrink
23_XmN5TD3AjMY,132,2,41,2740,0.0000,vanish
23_XmN5TD3AjMY,132,1,49,1499,0.0000,vanish
23_XmN5TD3AjMY,132,3,69,2141,0.2373,shrink
23_XmN5TD3AjMY,133,2,13,7482,0.0000,vanish
23_XmN5TD3AjMY,134,1,13,8718,0.0000,vanish
23_XmN5TD3AjMY,134,1,49,314,0.0000,vanish
248_3N9qCBRVviA,1,3,15,1246,0.0000,vanish
248_3N9qCBRVviA,2,2,15,1869,0.0000,vanish
248_3N9qCBRVviA,3,1,15,682,0.0000,vanish
248_3N9qCBRVviA,7,5,8,30843,0.2141,shrink
248_3N9qCBRVviA,7,5,67,22109,0.0962,vanish
248_3N9qCBRVviA,8,5,8,28718,0.0705,vanish
248_3N9qCBRVviA,8,5,67,20439,0.0328,vanish
248_3N9qCBRVviA,9,5,8,25073,0.0541,vanish
248_3N9qCBRVviA,9,5,67,18460,0.0324,vanish
248_3N9qCBRVviA,10,5,8,23679,0.1525,shrink
248_3N9qCBRVviA,10,4,67,16229,0.0859,vanish
248_3N9qCBRVviA,11,5,8,22586,0.2384,shrink
248_3N9qCBRVviA,11,3,67,14466,0.1515,shrink
248_3N9qCBRVviA,14,3,72,4129,0.0000,vanish
248_3N9qCBRVviA,15,5,15,13609,0.1613,shrink
248_3N9qCBRVviA,15,2,72,1937,0.0000,vanish
248_3N9qCBRVviA,16,2,13,3050,0.0000,vanish
248_3N9qCBRVviA,16,4,15,14478,0.1681,shrink
248_3N9qCBRVviA,17,4,8,1226,0.0000,vanish
248_3N9qCBRVviA,17,2,13,3134,0.0000,vanish
248_3N9qCBRVviA,17,3,15,13409,0.2116,shrink
248_3N9qCBRVviA,17,5,67,525,0.0038,vanish
